index,dataset,path,audio_duration,processing_time,rtf,ground_truth,iflytek_transcription
0,capleaf/viVoice,audio_502.22_504.3.wav,2.1333333333333333,0.7018026009900495,0.3289699692140857,Và mọi chuyện thì chưa dừng lại ở đó., Và mọi chuyện thì chưa dừng lại ở đó.
1,capleaf/viVoice,audio_325.98_328.04.wav,2.1333333333333333,0.8967572500114329,0.4203549609428592,"Tuy nhiên, quá trình này không diễn ra lâu.", Tuy nhiên quá trình này không diễn ra lâu.
2,capleaf/viVoice,audio_399.3_401.78.wav,2.56,1.3515826709917746,0.527961980856162,Đây là những chiếc kẹn chim nước được làm bằng sứ., Đây là những chiếc kèn ghim nước được làm bằng sứ.
3,capleaf/viVoice,audio_466.06_466.92.wav,1.1093333333333333,0.4593164850084577,0.41404731220714336,Chứ đó. Đâu ra?, Chứ đó đâu ra.
4,capleaf/viVoice,audio_104.32_107.14.wav,3.072,1.12979785099742,0.36777273795488935,Nhưng vì một lý do nào đó mà Nina đã block luôn người yêu cũ., Như vì 1 lý do nào đó mà dina đã block luôn người yêu cũ.
5,capleaf/viVoice,audio_1245.34_1247.3.wav,1.9626666666666666,0.7069319309957791,0.3601895028850777,Bản báo cáo miêu tả tâm trạng., Bản báo cáo miêu tả tâm trạng.
6,capleaf/viVoice,audio_641.74_648.68.wav,7.082666666666666,1.7696073180122767,0.2498504308187514,"Thuật ngữ Musou, xuất phát từ tên tiếng Nhật của series Warriors, đã trở thành từ dùng để gọi các tựa game được tạo ra với cùng một công thức như trên."," Thuật ngữ bù sô xuất phát, từ tên tiếng nhật, của seri borious đã trở thành tư dùng để gọi các tựa game được tạo ra với cùng 1 công thức như trên."
7,capleaf/viVoice,audio_1181.52_1182.84.wav,1.3653333333333333,0.7958870810107328,0.5829251081621578,Thì kết thúc này quen lắm., Cái kết thúc này quen lắm.
8,capleaf/viVoice,audio_155.31_156.39.wav,1.1946666666666668,0.4952046510006767,0.4145128217081557,Cậu có nhìn thấy không?, Cậu có nhìn thấy không?
9,capleaf/viVoice,audio_613.06_617.18.wav,4.181333333333333,1.1493620300025214,0.2748793120222867,"Nhìn từng người dân, từng ngôi nhà bị phá mà lòng tôi đau đớn.", Nhìn từng người dân với ngôi nhà bị phá mà lòng tôi đau đớn.
10,capleaf/viVoice,audio_16.92_21.38.wav,4.522666666666667,1.1163306439993903,0.24683018366731801,"Đại tá Trần Đình Hưng, Phó Chỉ huy trưởng, Tham mưu trưởng, Bộ Chỉ huy quân sự tỉnh.", Đại tá trần đình hưng phó chỉ huy trưởng tham mưu trưởng bộ chỉ huy quân sự tỉnh.
11,capleaf/viVoice,audio_649.96_657.5.wav,7.594666666666667,1.668730660021538,0.21972401597895952,"Trong bầu không khí náo nhiệt của giảp hát, hùng thủ rút khẩu súng ra, ông Derringer 44 ly, dí sát đầu tổng thống mà ná đạn."," Trong bầu không khí náo, nhiệt của rạp hát hung thủ rút khẩu súng daringer 44 ly dí sát đầu tổng thống mà đã đạt."
12,capleaf/viVoice,audio_209.47_212.13.wav,2.9013333333333335,0.7918463550158776,0.27292498449536223,"Một, một ngày hãy làm tốt vài điều mình muốn làm.", 11 ngày hãy làm tốt vài điều mình muốn.
13,capleaf/viVoice,audio_405.73_410.03.wav,4.352,1.1050421439867932,0.25391593382049477,Kế hoạch là vậy nhưng cả Pháp lẫn Tây Ban Nha vẫn chưa xác định được nơi nào phù hợp để mở màn chiến dịch., Kế hoạch là vậy nhưng cả pháp lẫn tây ban nha vẫn chưa xác định được nơi nào phù hợp để mở màn chiến dịch.
14,capleaf/viVoice,audio_557.88_564.72.wav,6.826666666666667,1.7244870230206288,0.2526104037627874,Bà cho rằng các cuộc xung đột giữa Hồi giáo và Phật giáo không phải là một cuộc thanh lọc sắc tộc như giới chức quốc tế nhận định.," Và cho rằng các cuộc xung đột giữa hồi giáo và phật giáo không phải là 1 cuộc thanh lọc sắc, tộc như giới chức, quốc tế, nhận định."
